Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2000041,United Republic of Tanzania,2,834,B R,949600,5459,2328,,,,,,1018,,,,,,,,,,,,,,,,,,,,,,116,,,,,,628609,,,,247,,,,,,,,,,487,23123,,,,,,,,,,112286,,,,,,,,,,,74,,,,,,,,,,,,810,,,,,,,,,,,,,,,,,6642,,,,,,,482,,,,,30272,,,,,,,113,,,,,,,7098,,,,,,,,161,,,,,,,,,46739,,526,,,,,,,,,,,,,,545,,,,,,,,,,,,,,,,49366,,,,,,,,,,,,305,,,,,,,3655,582,,,,,,,,,,,,,,,,,,,,,,12286,,,912,,1082,,,,,,,,,,13584,693
2000042,Zambia,,894,B R,343703,4209,1517,,,,,,238248,,,,,,83,,,,,,,,,,,,,,,,111,,,,,,1796,,,18,157,,,,,,166,,,,,4330,,,,,,,,,,58237,,,,,,83,,,,,,,,,,,55,,,,,,157,166,,,,,,,,,,,,,,,,3468,,,,,,,,,129,,,249,,,,,,,,,,,,,,6937,,,194,,,,,,,,,,,,,,545,,101,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,5662,,,,,,,,,,166,,,,,,,,,,1535,,,,,,,,,,,,,,,,,,,,,,370,,,1036,4322,462,,,,,,,,,,,9056
2000043,Zimbabwe,,716,B R,410109,38322,9840,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92989,,,,,,,,,,,,,,,,,197838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17024,,,,,,,,,,,,,,,,,,,,,,,,,23747,,,,,,,,,,,,26337,
2000044,Middle Africa,,911,,1775284,164485,69307,0,0,57,0,0,358059,0,0,0,0,0,16,32,0,0,0,0,0,0,258,0,34548,0,0,0,0,0,0,0,0,0,0,3616,36779,7212,0,68499,432,0,25708,105008,0,0,638,0,0,0,0,19292,0,0,1762,0,266,0,11,0,83,232488,3,0,0,0,0,58,0,46038,0,0,0,0,0,0,0,0,41050,0,0,2458,0,0,334,3291,0,0,0,0,0,0,0,2747,0,0,0,0,0,0,0,0,0,0,0,16,0,7,101,0,16,0,0,0,0,0,0,0,0,1873,0,0,1286,0,0,0,0,0,0,0,45837,0,0,0,1564,0,0,0,0,0,0,0,0,369,341,0,457,0,0,50,0,0,0,3066,120398,0,0,0,0,0,0,0,0,0,0,0,0,0,7948,0,0,100,0,0,0,1487,98707,0,0,0,0,0,0,0,8221,0,22367,0,0,0,0,0,0,66,0,0,3313,118742,534,0,0,74843,0,18,220,15,0,0,0,13129,0,0,0,116,10,0,0,0,24177,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,158,0
2000045,Angola,,24,B R,46108,3909,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724,,,,,,16,,,,,,,,543,,,7,,,,,,,17735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,457,,,,,,,,,,,,,,,,,,,,,,7014,,,,,,,,183,,,,,,,,4121,,,,,,,,,,,,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,
2000046,Cameroon,,120,B,227242,33273,11090,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000047,Central African Republic,,140,C,123529,26705,8902,,,,,,,,,,,,16,32,,,,,,,,,,,,,,,,0,,,,,,,,,281,,,15183,,,,,,,,,,,,,,,11,,,26065,3,,,,,58,,,,,,,,,,,14506,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,101,,,,,,,,,,,,,,,,,,,,,,457,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,111,,,,,,,,,66,,,80,0,,,,29587,,18,220,,,,,13,,,,,10,,,,,,,,,831,,,,,,,,,,,
2000048,Chad,,148,B R,104825,5849,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36353,,,9463,,,,,,,,,839,,,,,,,,,,301,,,,,,,,,,,,,,,,,1039,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066,17386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000049,Congo,,178,B,305880,4867,1622,,,,,,31100,,,,,,,,,,,,,,,,7549,,,,,,,,,,,,,,,5614,,,16245,5249,,,459,,,,,,,,,,266,,,,,183780,,,,,,,,786,,,,,,,,,5127,,,1572,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,16851,,,,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716,,,,,,,1280,12480,,,,,,,,,,6591,,,,,,,,,,,,,,,,,,,,,,,1211,,,,,,,,,,,,,,83,,,,,,,,,,,
2000050,Democratic Republic of the Congo,,180,B R,744387,84662,42332,,,,,,325733,,,,,,,,,,,,,,,,,,,,,,,,,,,,36692,,,,,,,,,,,,,,,9470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85936,,,,,,,,,,,,,,,,,,,,,118742,,,,16643,,,,,,,,,,,,,,,,,24177,,,,,,,,,,,,,,,,
2000051,Equatorial Guinea,,226,C,4517,602,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000052,Gabon,,266,C,214431,4551,1074,,,57,,,572,,,,,,,,,,,,,,258,,26999,,,,,,,,,,,3616,87,,,26199,151,,,2339,,,179,,,,,8440,,,1755,,,,,,83,4607,,,,,,,,44984,,,,,,,,,8312,,,,,,46,3291,,,,,,,,2574,,,,,,,,,,,,,,7,,,16,,,,,,,,,1293,,,,,,,,,,,28529,,,,,,,,,,,,,369,,,,,,,,,,,12367,,,,,,,,,,,,,,,,,100,,,,,108,,,,,,,,3366,,15776,,,,,,,,,,7,,,,,,,,,15,,,,11905,,,,116,,,,,,,,,,283,,,,,,,,,,,
2000053,Sao Tome and Principe,,678,C,4365,67,21,,,,,,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000054,Southern Africa,,913,,1267695,55601,17774,88,69,825,0,0,67061,0,616,1063,84,0,3863,3066,0,67,135,1108,13,101,3582,0,288,26,0,69,0,79,18643,1935,10,10,1694,94,2309,0,0,1148,2758,0,50,0,0,325,15381,679,0,249,83,9389,0,0,522,428,1538,0,2065,939,191,13965,1316,0,0,0,0,2171,0,0,225,61,32297,1535,0,0,20,377,3887,0,0,131,114,0,36063,3071,23,3794,0,0,0,0,38,104,13,24,0,0,0,0,14,21053,632,336,68,5355,0,2020,11046,82,885,24,0,8606,0,38,0,14,176,450,115087,272,117,0,169,70,419,28255,382,24,45,144,0,0,0,4414,0,120,0,11,0,0,0,456,251586,91,44965,10,53,9322,0,1386,46,9,8507,9,51,12,657,14,4838,0,25,25,50,86,955,4363,19759,0,0,748,0,141,721,2024,1894,95,11,0,0,0,0,0,0,260,1198,1600,450,382,382,0,177,0,0,6541,39705,0,1065,1028,41,1467,0,368,1390,49,0,466,0,0,0,0,11,48,523,0,0,0,3354,1938,76,129123,6538,8752,0,48,0,0,126,68,0,0,35,32226,159776
2000055,Botswana,,72,B,74934,19900,6634,,,,,,1320,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,1348,,,,,,,,,,,,,,,1261,104,,,,,,,,,,259,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,3032,,,,190,,,165,,,,,254,,,,,,,1212,,,,,,238,1709,,,,,,,,700,,,,,,,,,441,,687,,,193,,,,,285,,,,118,,223,,,,,,,,141,,,,,,,,,,,,,,,,,,,,95,,,,,,,,13860,,,613,,,,133,,,,,,,,,,,,,,,570,,,993,1104,55,,,,,,,,,,4773,11763
2000056,Eswatini,,748,B R,34084,6650,701,,,,,,166,,,,,,16,,,,,,,,,,,,,,,,83,,,,,,255,,,,12,,,,,,,,,,,36,,,,,,,,,,193,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,18,,,,,,,,,,,,,,,,,,,,,,,13127,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,116,12272,,,,,,,,,,,,,,,,,,,,,,30,,,,,146,,,,,,,,,,,
2000057,Lesotho,,426,C R,6167,963,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,23,,4,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,,,,,,,,,,,,,,,,,,,,,,130,,,,81,85,,,,,,,,,,66,66
2000058,Namibia,,516,B,135547,2276,511,58,,637,,,49790,,616,67,84,,705,801,,67,65,44,,,242,,206,,,,,,865,702,,,41,94,511,,,156,248,,,,,44,4078,,,,,1468,,,41,,893,,,101,133,4179,150,,,,,229,,,,,259,278,,,,104,705,,,,114,,11896,189,,,,,,,,71,,,,,,,,886,120,41,,80,,143,1083,,150,,,1458,,,,,,61,166,,48,,,58,,485,,,,,,,,141,,,,,,,,,182,,,,,679,,67,,,1290,,,,71,,219,,,,,,325,222,570,,,48,,,41,597,471,,,,,,,,,,41,,75,216,,,,,,123,11132,,452,,,262,,133,564,,,98,,,,,,,48,,,,633,338,,2256,1442,1379,,,,,,,,,,3971,18964
2000059,South Africa,,710,B R,1016963,25812,8423,30,69,188,,,15785,,,996,,,3028,2265,,,70,1064,13,101,3340,,82,26,,69,,79,17593,1233,10,10,1653,,1543,,,992,2392,,50,,,281,9841,679,,249,83,7885,,,481,428,645,,2065,838,58,8332,1062,,,,,1942,,,225,61,31743,1242,,,20,273,3182,,,131,,,23826,2797,23,3794,,,,,38,33,13,24,,,,,14,16920,512,295,68,5085,,1877,9798,82,735,24,,6894,,38,0,14,176,389,113578,254,69,,169,12,181,26025,382,24,45,144,,,,3573,,120,,11,,,,456,237813,91,44274,10,53,8450,,1314,46,9,6932,9,51,12,468,14,4181,,25,25,50,86,630,4141,19048,,,700,,141,680,1427,1311,95,11,,,,,,,260,1157,1600,280,166,382,,177,,,6302,,0,613,415,41,1205,,102,826,49,,368,,,,,11,48,475,,,,1991,1600,76,125874,3911,7087,,48,,,126,68,,,35,23416,128983
2000060,Western Africa,,914,,5261131,234394,80467,0,0,5876,0,0,2276,0,0,76,0,0,19,0,0,0,0,0,0,0,282,0,275884,0,0,0,0,0,0,1000,0,0,0,1262030,0,998,0,13575,808,0,500,13338,0,0,1163,0,0,0,0,4702,0,0,459837,0,190,0,0,0,5,515,0,0,0,0,0,245,0,64,0,0,0,18,0,0,0,0,17121,0,0,4925,19355,0,1841,260473,0,0,0,0,0,0,0,346323,43609,0,0,0,0,0,0,1633,0,0,84,0,0,27,738,0,75,0,0,9,0,31,0,0,0,7702,0,196313,5908,0,0,10,0,0,0,0,667593,0,0,0,87498,0,0,6,0,0,0,0,0,3556,76,0,0,0,0,514,0,0,0,197069,127997,0,0,0,0,0,52,0,0,0,0,4,22,38,2051,0,0,254,0,0,0,963,2102,0,0,0,0,0,0,0,3770,2006,209680,0,0,457834,0,0,0,0,0,0,247,0,482,17,148,525,0,1075,287,214,0,0,17,221001,0,0,0,243,0,0,0,0,0,150,68,2869,7,6217,39,0,0,0,0,1,0,0,0,0,0
2000061,Benin,,204,C B R,134655,12564,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6154,,,,,,,,253,,,,,,,,691,,,4977,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,,,,,,,,,,,,,,,,,,,,,,,46883,27595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29771,,,,,,,,,,,,,,,,,,,,,,,,,
2000062,Burkina Faso,,854,B R,520363,24840,9544,,,,,,,,,,,,,,,,,,,,,,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42260,,,,,,,,,,,,,,,,,,,,,,,10633,3801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965,,,,,,,,,,,,,,,,,,,,,,,10415,,,,,,,,,,,,,,,,,,,,,,,,,
2000063,Cabo Verde,,132,B,11027,268,76,,,,,,2209,,,10,,,,,,,,,,,24,,,,,,,,,130,,,,,,,,,,,,,,,51,,,,,,,,15,,115,,,,,,,,,,,,,,,,,,,,,,172,,,17,12,,41,93,,,,,,,,99,1138,,,,,,,,,,,,,,305,,4,,,,,,,,,,,,,,,10,,,,,14,,,,,,,6,,,,,,,76,,,,,82,,,,,144,,,,,,,,,,,4,,,929,,,,,,,92,,,,,,,,,3747,,627,,,32,,,,,,,,,50,,,,,,29,,,,17,,,,,,,,,,,46,,29,,275,39,,,,,,,,,,
2000064,Côte d'Ivoire,,384,C B,2163644,42276,18047,,,,,,,,,,,,,,,,,,,,,,59538,,,,,,,,,,,1161053,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6275,,,94236,,,,,,,,141314,358,,,,,,,,,,,,,,,,,,,,,,,,,,,23736,5623,,,,,,,,443223,,,,10749,,,,,,,,,,,,,,,,,,,57521,38019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25619,,,722,,,,,,,,,,,,,,,,,,,,35017,,,,,,,,,,,,,,,,,,,,,,,,,
2000065,Gambia,,270,B,182514,3544,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38423,11733,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,8805,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112746,,,2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000066,Ghana,,288,B,191601,7556,4861,,,8,,,,,,,,,19,,,,,,,,,,9987,,,,,,,8,,,,46451,,,,68,164,,,9,,,135,,,,,,,,5465,,,,,,,18,,,,,,23,,,,,,18,,,,,130,,,,21,,,,,,,,,,,82,,,,,,,,506,,,,,,27,137,,33,,,9,,,,,,585,,13084,,,,,,,,,4004,,,,10,,,,,,,,,,,,,,,146,,,,4714,16584,,,,,,52,,,,,,22,38,,,,,,,,52,299,,,,,,,,,,59,,,2385,,,,,,,,,,17,,20,,,116,41,,,,72060,,,,,,,,,,,,1084,7,487,,,,,,,,,,,
2000067,Guinea,,324,C B R,560075,2390,7170,,,,,,,,,,,,,,,,,,,,166,,1897,,,,,,,199,,,,598,,78,,,239,,,,,,166,,,,,,,,3087,,75,,,,,,,,,,,,,,,,,,,,,,1325,,,,654,,,,,,,,,,,,3495,,,,,,,,,,,,,,,,33,,,,,,,,,,,138141,,,,,,,,,19422,,,,478,,,,,,,,,,,,,,,,,,,1124,734,,,,,,,,,,,,,,295,,,172,,,,596,,,,,,,,,,523,8455,,,365828,,,,,,,,,73,,,,,,,36,,,,1833,,,,,,,,,,104,,,,689,,,,,,,,,,,
2000068,Guinea-Bissau,,624,B R,20450,917,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,1534,,,,,,,,,,,4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,,,,,,,,,,,,,,,,,,8119,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,
2000069,Liberia,,430,B,151868,11474,5322,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,373,,,,,238,,,,,,,,,,,,,,2093,,,,,,,,,,,,,,,,,,,,,,,,284,,,,630,,890,9542,,,,,,,,31145,2171,,,,,,,742,,,,,,,242,,,,,,,,,,,4056,,,,,,,,,,,1889,,,,,,,,,,,,,,,,,,,286,,,,1081,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,71154,,,,,,,,,275,,,,,1075,142,,,,,240,,,,,,,,,,,,1099,,2837,,,,,,,,,,,
2000070,Mali,,466,B R,189475,49739,1708,,,554,,,67,,,,,,,,,,,,,,,,520,,,,,,,,,,,20155,,,,567,,,271,,,,76,,,,,3856,,,54884,,,,,,,,,,,,,,,,,,,,,,,,2347,,,4279,570,,,2388,,,,,,,,14659,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,,,,,,,,,,,,,12423,,,,,,,,,,,,,,,,,,,5259,1524,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,10719,,,1177,,,,,,,,,,,,,,,,,,,,856,,,,,,,,,,,,,,223,,,,,,,,,,,
2000071,Mauritania,,478,C R,57366,1829,56,,,1601,,,,,,66,,,,,,,,,,,60,,541,,,,,,,157,,,,,,,,385,50,,,51,,,156,,,,,,,,192,,,,,,,42,,,,,,222,,,,,,,,,,,,,,84,,,,204,,,,,,,,3042,1178,,,,,,,,,,84,,,,54,,,,,,,31,,,,116,,,136,,,,,,,,7483,,,,,,,,,,,,,337,,,,,,,,,,148,,,,,,,,,,,,,,,,,,69,,,,60,,,,,,,,,,300,37730,,,,,,,,,,,,84,,148,,,,,137,,,,114,,,,243,,,,,,,68,,,108,,,,,,,,,,,
2000072,Niger,,562,B R,122260,7938,1903,,,438,,,,,,,,,,,,,,,,,,,17081,,,,,,,,,,,18432,,,,397,,,,720,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,43060,,,,,,,,,,,,,,,,,,,,,,,,18540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,,,,,,,,,,,,,,,504,,,,,,,,9253,,,,,,,,,,,,,,,,,,,,,,,,,
2000073,Nigeria,,566,C R,487882,34664,15241,,,,,,,,,,,,,,,,,,,,,,143212,,,,,,,,,,,,,,,10943,,,,11871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8358,,,,,,,,,65493,,,,,,,,,,,,,,,,,,,,,,,45868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,60095,,,,,,,,,,,,,,,,,,,,,,,,,
2000074,Saint Helena,3,654,C,108,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,
2000075,Senegal,,686,B R,231901,21783,11339,,,3275,,,,,,,,,,,,,,,,,,,2820,,,,,,,506,,,,,,,,792,,,3,,,,,,,,,,,,2195,,,,,,,104,,,,,,,,,,,,,,,,,10825,,,,4029,,682,1395,,,,,,,,40236,23437,,,,,,,,,,,,,,,,,,,,,,,,,862,,436,,,,,,,,,26917,,,,59956,,,,,,,,,3219,,,,,,,,,,1321,663,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,,1183,,,,11638,,,,,,,,,,,,,,,,,,,,1308,,,,,0,,,,,,,,,626,,,,,,,,,,,
2000076,Sierra Leone,,694,B R,97974,366,631,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,33,,3,,,36,,,1,,,266,,,,,,,,70,,,,,,5,0,,,,,,,,1,0,,,,,,,,,,,,4984,,127,1242,,,,,,,,70385,22,,,,,,,385,,,0,,,,,,5,,,0,,,,,,2083,,10813,,,,,,,,,1857,,,,134,,,,,,,,,,,,,,,,,,,153,2012,,,,,,0,,,,,,,,,,,13,,,,71,0,,,,,,,,,,700,,,,,,,,,0,227,,,,,1,,,,,,,,39,,,,,,,,,,,,580,,480,,,,,,1,,,,0,
2000077,Togo,,768,C R,137968,12240,1244,,,,,,,,,,,,,,,,,,,,32,,36908,,,,,,,,,,,8781,,23,,423,23,,226,433,,,313,,,,,155,,,2017,,,,,,,351,,,,,,,,63,,,,,,,,,1277,,,545,646,,101,26455,,,,,,,,1970,77,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,2699,,,,85,,,,,,,,,,,,,,,,,,,22364,16087,,,,,,,,,,,,,,,,,,,,,,1452,,,,,,,,23,,612,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,
2000078,NORTHERN AFRICA AND WESTERN ASIA,,1833,,20321397,982896,414569,192588,3534,53368,0,0,21,0,13,32196,202280,0,7920,20884,561636,11,11449,1116706,0,34594,14906,0,31,0,0,5,0,3233,4,8034,70,82,470356,48,29,0,0,118,11209,0,18689,82822,0,3107,24272,101,0,1974,3826,1595,0,53,1238,352,69,0,9902,1574,221,13133,5473,1320,0,5,13,1334229,680,0,450986,843,71,256413,0,0,2,3061,73536,0,0,0,22,142625,299413,830,9,73141,0,0,44,0,7,1362,938,0,2,0,2,17341,55,2772595,997829,122062,252540,988,0,99842,19920,7,3612,277972,21742,6914,0,60275,6672,2,8251,104369,0,35,35173,0,11196,47,34,25,9380,21,1975,55,0,0,2464,5,0,2143,0,262,218,0,0,186235,18,104844,198,0,192207,31059,0,457,5,354,31224,0,134576,0,3789,11515,1138282,0,9,0,4,1423,518178,91545,272,2,11490,1341,27015,0,148924,290200,33,0,0,0,0,0,0,0,0,92057,3876,1224,19,223,797,0,429,143,0,177552,13352,10039,7961,320672,2725450,338777,2,7359,15001,505366,5045,11867,0,0,0,0,7,45845,82750,6527,0,0,47685,189234,72798,91868,576,112085,0,5323,59815,0,703,67,0,165911,490782,81,164
