Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2010041,United Republic of Tanzania,2,834,B R,309847,4278,2748,,,,,,1186,,,,,,,,,,,,,,,,,,,,,,136,,,,,,111256,,,,282,,,,,,,,,,567,24354,,,,,,,,,,62386,,,,,,,,,,,86,,,,,,,,,,,,924,,,,,,,,,,,,,,,,,7629,,,,,,,550,,,,,27864,,,,,,,140,,,,,,,7011,,,,,,,,187,,,,,,,,,28177,,613,,,,,,,,,,,,,,635,,,,,,,,,,,,,,,,5246,,,,,,,,,,,,355,,,,,,,2273,678,,,,,,,,,,,,,,,,,,,,,,6938,,,1040,,1234,,,,,,,,,,10265,809
2010042,Zambia,,894,B R,149962,17114,1665,,,,,,37306,,,,,,264,,,,,,,,,,,,,,,,918,,,,,,3243,,,243,200,,,,,,1007,,,,,8481,,,,,,,,,,20933,,,,,,164,,,,,,,,,,,70,,,,,,279,175,,,,,,,,,,,,,,,,4630,,,,,,,,,100,,,536,,,,,,,,,,,,,,13467,,,217,,,,,,,,,,,,,,1301,,630,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,7462,,,,,,,,,,142,,,,,,,,,,3072,,,,,,,,,,,,,,,,,,,,,,456,,,1286,5918,949,,,,,,,,,,,17226
2010043,Zimbabwe,,716,B R,398307,106108,5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103681,,,,,,,,,,,,,,,,,117799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910,,,,,,,,,,,,,,,,,,,,,,,,,12174,,,,,,,,,,,,30373,
2010044,Middle Africa,,911,,2430300,366221,137451,0,0,72,0,0,294203,0,0,0,0,0,12,24,0,0,0,0,0,0,327,0,47454,0,0,0,0,0,0,0,0,0,0,4567,37795,9031,0,72019,546,0,205438,72047,0,0,921,0,0,0,0,16125,0,0,2249,0,403,0,8,0,105,312139,2,0,0,0,0,44,0,60858,0,0,0,0,0,0,0,0,37434,0,0,3979,0,0,729,4156,0,153,0,0,0,0,0,7190,0,0,0,0,0,0,0,0,0,0,0,12,0,11,483,0,21,0,0,0,0,0,0,0,0,2511,0,3407,1054,0,0,0,0,0,0,0,68465,0,0,0,2369,0,0,0,0,0,0,0,0,467,334,0,725,0,0,165,0,0,0,10921,101055,0,0,0,0,0,0,0,0,0,0,0,0,0,7547,0,0,127,0,0,0,2094,143978,0,0,0,0,0,0,0,12065,0,32430,0,0,0,0,0,0,49,0,0,5186,4472,1023,0,0,316141,0,14,166,18,0,0,0,16879,0,0,0,146,8,0,0,0,33,0,0,204,0,1767,0,0,0,0,0,0,0,0,0,251,0
2010045,Angola,,24,B R,332126,204346,68115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7493,,,,,,26,,,,,,,,862,,,33,,,,,,,30944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,725,,,,,,,,,,,,,,,,,,,,,,6329,,,,,,,,871,,,,,,,,6536,,,,,,,,,,,,5118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,
2010046,Cameroon,,120,B,291474,7612,2537,,,,,,2046,,,,,,,,,,,,,,,,1921,,,,,,,,,,,,,,,,143,,105626,49629,,,,,,,,2365,,,,,,,,,,3265,,,,,,,,2688,,,,,,,,,3695,,,845,,,236,,,153,,,,,,3665,,,,,,,,,,,,,,,407,,,,,,,,,,,,,3407,,,,,,,,,6567,,,,,,,,,,,,,,,,,,,127,,,,8409,82748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,655,,,,,,,,,,,
2010047,Central African Republic,,140,C,93466,20206,6736,,,,,,,,,,,,12,24,,,,,,,,,,,,,,,,0,,,,,,,,,213,,,11488,,,,,,,,,,,,,,,8,,,19723,2,,,,,44,,,,,,,,,,,10976,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,76,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,84,,,,,,,,,49,,,60,0,,,,22388,,14,166,,,,,10,,,,,8,,,,,,,,,628,,,,,,,,,,,
2010048,Chad,,148,B R,416924,9586,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29790,,,75211,,,,,,,,,687,,,,,,,,,,247,,,,,,,,,,,,,,,,,852,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010049,Congo,,178,B,425173,10516,3505,,,,,,31028,,,,,,,,,,,,,,,,11432,,,,,,,,,,,,,,,8502,,,24601,7949,,,695,,,,,,,,,,403,,,,,252142,,,,,,,,1190,,,,,,,,,7765,,,2380,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,,,,,,,,,,,25520,,,,2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,,,,,,,1938,18900,,,,,,,,,,9981,,,,,,,,,,,,,,,,,,,,,,,1834,,,,,,,,,,,,,,125,,,,,,,,,,,
2010050,Democratic Republic of the Congo,,180,B R,588950,107006,53504,,,,,,260002,,,,,,,,,,,,,,,,,,,,,,,,,,,,37686,,,,,,,,,,,,,,,1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124070,,,,,,,,,,,,,,,,,,,,,4472,,,,626,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,
2010051,Equatorial Guinea,,226,C,8658,1155,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194,,,,,,,,,,,,,,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010052,Gabon,,266,C,270829,5748,1357,,,72,,,723,,,,,,,,,,,,,,327,,34101,,,,,,,,,,,4567,109,,,33089,190,,,2955,,,226,,,,,10660,,,2216,,,,,,105,5818,,,,,,,,56815,,,,,,,,,10497,,,,,,57,4156,,,,,,,,3251,,,,,,,,,,,,,,11,,,21,,,,,,,,,1633,,,,,,,,,,,36033,,,,,,,,,,,,,467,,,,,,,,,,,15619,,,,,,,,,,,,,,,,,127,,,,,137,,,,,,,,4251,,19925,,,,,,,,,,8,,,,,,,,,18,,,,15035,,,,146,,,,,,,,,,359,,,,,,,,,,,
2010053,Sao Tome and Principe,,678,C,2700,46,14,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010054,Southern Africa,,913,,2352292,151412,49898,124,140,870,0,0,73443,0,469,2101,63,0,7155,5276,0,50,191,2224,25,206,7067,0,323,51,0,140,0,175,37077,3073,18,18,3435,71,6422,0,0,2255,5296,0,101,0,0,609,27605,1397,0,513,169,18216,0,0,1030,865,2006,0,4254,1801,219,31179,2597,0,0,0,0,4173,0,0,494,125,66189,2923,0,0,39,639,7093,0,0,269,86,0,58458,6003,46,7818,0,0,0,0,78,120,25,48,0,0,0,0,26,40618,1143,638,142,11079,0,3976,21486,167,1627,48,0,16380,0,78,31,26,363,847,234653,689,175,0,347,64,852,55325,787,48,92,294,0,0,0,7668,0,247,0,21,0,0,0,939,517453,186,92104,18,109,18478,0,2779,93,17,16369,17,103,21,1352,26,9448,0,50,50,101,175,1542,8700,40090,0,0,1476,0,289,1430,3394,4677,194,21,0,0,0,0,0,0,535,2419,3356,642,591,787,0,364,0,0,16411,28205,0,1604,1703,82,2824,0,685,2128,100,0,831,0,0,0,0,21,98,1011,0,0,0,5142,3554,154,132628,10176,16799,0,98,0,0,259,139,0,0,76,55156,335821
2010055,Botswana,,72,B,94614,4540,1514,,,,,,670,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,4100,,,,,,,,,,,,,,,970,297,,,,,,,,,,524,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,4850,,,,539,,,470,,,,,1040,,,,,,,240,,,,,,482,1270,,,,,,,,200,,,,,,,,,520,,850,,,548,,,,,1060,,,,337,,400,,,,,,,,400,,,,,,,,,,,,,,,,,,,,10,,,,,,,,4920,,,850,,,,376,,,,,,,,,,,,,,,280,,,1130,700,790,,,,,,,,,,3790,55160
2010056,Eswatini,,748,B R,32637,6931,662,,,,,,201,,,,,,44,,,,,,,,,,,,,,,,54,,,,,,360,,,,19,,,,,,,,,,,62,,,,,,,,,,267,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,40,,,,,,,,,,,,,,,,,,,,,,,10841,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,146,12260,,,,,,,,,,,,,,,,,,,,,,48,,,,,228,,,,,,,,,,,
2010057,Lesotho,,426,C R,6414,1006,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,23,,4,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544,,,,,,,,,,,,,,,,,,,,,,134,,,,83,87,,,,,,,,,,68,68
2010058,Namibia,,516,B,103826,1774,433,43,,484,,,38119,,469,50,63,,536,609,,50,49,32,,,184,,156,,,,,,658,534,,,30,71,389,,,118,188,,,,,32,3106,,,,,1117,,,30,,680,,,76,101,3548,113,,,,,174,,,,,196,211,,,,79,536,,,,86,,9063,143,,,,,,,,53,,,,,,,,674,90,30,,60,,108,824,,113,,,1110,,,,,,46,126,,35,,,43,,369,,,,,,,,106,,,,,,,,,137,,,,,516,,50,,,982,,,,53,,166,,,,,,246,168,433,,,35,,,30,454,358,,,,,,,,,,30,,56,163,,,,,,93,8481,,344,,,199,,101,428,,,74,,,,,,,35,,,,481,257,,1718,1098,1050,,,,,,,,,,3024,14449
2010059,South Africa,,710,B R,2114801,137161,45721,81,140,386,,,34453,,,2051,,,6238,4667,,,142,2192,25,206,6883,,167,51,,140,,175,36259,2539,18,18,3405,,5673,,,2137,4929,,101,,,577,20281,1397,,513,169,17037,,,1000,865,1326,,4254,1725,118,26394,2187,,,,,3999,,,494,125,65433,2686,,,39,560,6557,,,269,,,49105,5773,46,7818,,,,,78,67,25,48,,,,,26,34871,1053,608,142,10480,,3868,20192,167,1514,48,,14230,,78,31,26,363,801,234089,649,140,,347,21,370,53650,787,48,92,294,,,,7362,,247,,21,,,,939,505932,186,91250,18,109,17414,,2708,93,17,14327,17,103,21,962,26,8659,,50,50,101,175,1296,8532,39257,,,1441,,289,1400,2940,4090,194,21,,,,,,,535,2389,3356,576,428,787,,364,,,16172,,0,1260,853,82,2625,,208,1700,100,,757,,,,,21,98,976,,,,4199,3297,154,129780,8295,14644,,98,,,259,139,,,76,48274,266144
2010060,Western Africa,,914,,6315445,315574,167218,388,1037,6420,324,842,1620,0,0,70,0,0,27,0,0,0,0,0,0,0,207,0,464877,0,0,0,0,0,0,1151,410,0,0,1403985,0,946,0,26100,560,0,1119,26763,0,1253,3936,0,0,0,0,11760,0,0,776851,799,1957,0,0,0,1450,2815,0,0,0,0,0,850,0,757,0,0,0,25,0,0,0,0,20717,0,280,10580,18769,0,1284,388142,0,0,0,302,767,0,0,365349,51982,0,0,0,0,0,0,1959,0,0,136,0,0,1129,688,0,612,0,1501,13,0,31,0,0,0,3523,0,122893,7328,0,0,4,0,0,0,0,823498,0,0,0,72939,0,0,3,0,0,0,0,0,4851,25,0,0,0,0,248,0,0,0,314559,231477,0,0,0,0,0,162,0,0,0,0,3,23,39,2036,0,0,561,0,0,0,1310,1743,0,0,0,0,0,0,0,1686,2952,219889,0,0,51077,669,0,0,0,0,0,594,0,1301,17,160,1051,0,225,164,197,0,367,8,349768,0,0,0,247,0,0,540,0,0,46,2553,1802,730,4513,446,410,0,0,0,1,0,0,0,475,0
2010061,Benin,,204,C B R,309124,30324,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10751,,,,,,,,780,,,,,,,,2942,,,24530,,,,,,,,,,,,,,,,,,,,,,,,1161,,,,,,,12065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490,,,,,,,,,,,,,,,,,,,,,,,68453,67553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85781,,,,,,,,,,,,,,,,,,,,,,,,,
2010062,Burkina Faso,,854,B R,674438,32427,12416,,,,,,,,,,,,,,,,,,,,,,3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41902,,,,,,,,,,,,,,,,,,,,,,,12200,4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,,,,,,,,,,,,,,,,,,,,,,,14721,,,,,,,,,,,,,,,,,,,,,,,,,
2010063,Cabo Verde,,132,B,14373,1257,195,,,,,,356,,,4,,,,,,,,,,,10,,,,,,,,,275,,,,,,,,,,,,,,,22,,,,,,,,7,,82,,,,,,,,,,,,,,,,,,,,,,194,,,8,5,,65,40,,,,,,,,398,4829,,,,,,,,,,,,,,392,,1,,,,,,,,,,,,,,,4,,,,,7,,,,,,,3,,,,,,,25,,,,,36,,,,,645,,,,,,,,,,,3,,,1116,,,,,,,672,,,,,,,,,1649,,1423,,,14,,,,,,,,,138,,,,,,13,,,,8,,,,,,,,,,,21,,50,,338,68,,,,,,,,,,
2010064,Côte d'Ivoire,,384,C B,2366537,46284,19739,,,,,,,,,,,,,,,,,,,,,,65120,,,,,,,,,,,1269928,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6863,,,103072,,,,,,,,154564,390,,,,,,,,,,,,,,,,,,,,,,,,,,,25960,6149,,,,,,,,484763,,,,11755,,,,,,,,,,,,,,,,,,,62913,41583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28021,,,788,,,,,,,,,,,,,,,,,,,,38299,,,,,,,,,,,,,,,,,,,,,,,,,
2010065,Gambia,,270,B,185763,3594,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38965,11899,,,,,,,,,,,,,,,,,,,,,,,,,,,853,,,,,,,,,8929,,,,3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114333,,,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010066,Ghana,,288,B,337017,12492,37473,,,11,,,,,,,,,27,,,,,,,,,,13963,,,,,,,11,,,,47703,,,,95,230,,,13,,,189,,,,,,,,52511,,,,,,,25,,,,,,32,,,,,,25,,,,,182,,,,1337,,,,,,,,,,,114,,,,,,,,708,,,,,,38,192,,46,,,13,,,,,,818,,24718,,,,,,,,,4175,,,,11,,,,,,,,,,,,,,,152,,,,4915,57056,,,,,,55,,,,,,23,39,,,,,,,,55,311,,,,,,,,,,61,,,1939,,,,,,,,,,17,,21,,,121,43,,,,73412,,,,,,,,,,,,1130,7,508,,,,,,,,,,,
2010067,Guinea,,324,C B R,177998,12187,36561,,,,,,,,,,,,,,,,,,,,81,,928,,,,,,,97,,,,698,,37,,,116,,,,,,81,,,,,,,,12219,,1875,,,,,,,,,,,,,,,,,,,,,,648,,,,319,,,,,,,,,,,,5032,,,,,,,,,,,,,,,,46,,,,,,,,,,,29367,,,,,,,,,54950,,,,1351,,,,,,,,,,,,,,,,,,,550,359,,,,,,,,,,,,,,144,,,486,,,,149,,,,,,,,,,120,3571,,,13557,,,,,,,,,1022,,,,,,,15,,,,935,,,,,,,,,,25,,,,472,,,,,,,,,,,
2010068,Guinea-Bissau,,624,B R,21061,93,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,1410,,,,,,,,,,,4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,847,,,,,,,,,,,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,,,,,,,,,,,,,,,,,,10455,,,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,
2010069,Liberia,,430,B,99129,4669,1590,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,221,,,,,49,,,,,,,,,,,,,,26335,,,,,,,,,,,,,,,,,,,,,,,,59,,,,711,,186,7069,,,,,,,,35375,454,,,,,,,712,,,,,,,50,,,,,,,,,,,871,,,,,,,,,,,1267,,,,,,,,,,,,,,,,,,,60,,,,226,4922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,12578,,,,,,,,,57,,,,,225,30,,,,,365,,,,,,,,,,,,230,,451,,,,,,,,,,,
2010070,Mali,,466,B R,339375,20272,6747,388,1037,388,324,842,1264,,,,,,,,,,,,,,,,1307,,,,,,,,410,,,43533,,,,1458,,,767,486,,1253,2820,,,,,8589,,,136445,799,,,,,1447,1826,,,,,,594,,659,,,,,,,,,4397,,280,9692,1015,,,4095,,,,302,767,,,29324,291,,,,,,,,,,,,,1091,,,518,,1501,,,,,,,,,918,886,,,,,,,,,,,,5823,,,,,,,,,637,,,,,,,,,,9324,2982,,,,,,,,,,,,,,,,,,,,,313,388,,,,,,,,,1188,16953,,,1728,669,,,,,,453,,,,,497,,,,,,367,,3144,,,,,,,540,,,,2485,,723,1166,378,410,,,,,,,,475,
2010071,Mauritania,,478,C R,84679,27669,56,,,1627,,,,,,66,,,,,,,,,,,60,,549,,,,,,,159,,,,,,,,391,50,,,51,,,158,,,,,,,,533,,,,,,,137,,,,,,224,,,,,,,,,,,,,,84,,,,206,,,,,,,,3100,1198,,,,,,,,,,135,,,,54,,,,,,,31,,,,118,,,138,,,,,,,,7612,,,,,,,,,,,,,341,,,,,,,,,,150,,,,,,,,,,,,,,,,,,69,,,,60,,,,,,,,,,304,38381,,,,,,,,,,,,84,,160,,,,,139,,,,162,,,,247,,,,,,,68,,,108,,,,,,,,,,,
2010072,Niger,,562,B R,126464,8211,1968,,,454,,,,,,,,,,,,,,,,,,,17669,,,,,,,,,,,19065,,,,411,,,,745,,,,,,,,,,,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,44537,,,,,,,,,,,,,,,,,,,,,,,,19177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,,,,,,,,,,,,,,,522,,,,,,,,9572,,,,,,,,,,,,,,,,,,,,,,,,,
2010073,Nigeria,,566,C R,988679,70265,30883,,,,,,,,,,,,,,,,,,,,,,290214,,,,,,,,,,,,,,,22173,,,,24054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16936,,,,,,,,,132718,,,,,,,,,,,,,,,,,,,,,,,92949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358,,,,,,,,,,,,,,,,,,,,121778,,,,,,,,,,,,,,,,,,,,,,,,,
2010074,Saint Helena,3,654,C,248,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,
2010075,Senegal,,686,B R,256092,26146,13646,,,3940,,,,,,,,,,,,,,,,,,,3393,,,,,,,609,,,,,,,,953,,,19,,,,,,,,,,,,2642,,,,,,,238,,,,,,,,,,,,,,,,,13027,,,,4849,,821,1678,,,,,,,,48426,27726,,,,,,,,,,,,,,,,,,,,,,,,,1037,,592,,,,,,,,,32035,,,,50090,,,,,,,,,3873,,,,,,,,,,1589,797,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,1340,,,,14007,,,,,,,,,,,,,,,,,,,,1570,,,,,0,,,,,,,,,752,,,,,,,,,,,
2010076,Sierra Leone,,694,B R,79055,228,539,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,11,,6,,,19,,,1,,,207,,,,,,,,271,,,,,,3,0,,,,,,,,3,0,,,,,,,,,,,,1316,,40,1107,,,,,,,,47462,47,,,,,,,539,,,1,,,,,,1,,,0,,,,,,679,,22552,,,,,,,,,472,,,,109,,,,,,,,,,,,,,,,,,,64,2112,,,,,,107,,,,,,,,,,,6,,,,61,1,,,,,,,,,,463,,,,,,,,,0,97,,,,,11,,,,,,,,29,,,,,,,,,,,,229,,243,,,,,,1,,,,0,
2010077,Togo,,768,C R,255413,19438,733,,,,,,,,,,,,,,,,,,,,56,,67695,,,,,,,,,,,12075,,36,,619,42,,333,633,,,459,,,,,229,,,3007,,,,,,,589,,,,,,,,95,,,,,,,,,945,,,796,944,,172,42991,,,,,,,,2964,116,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,7641,,,,129,,,,,,,,,,,,,,,,,,,61226,29347,,,,,,,,,,,,,,,,,,,,,,746,,,,,,,,37,,895,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,
2010078,NORTHERN AFRICA AND WESTERN ASIA,,1833,,32562553,1015218,758069,308258,3968,68104,0,0,27,0,16,38627,169957,0,10987,20997,166192,14,14662,2377820,0,25927,17127,0,44,0,0,11,0,2902,9,9651,74,126,498882,62,39,0,0,736,14794,0,16135,88030,0,3404,32550,143,0,2973,4664,1854,0,57,1249,466,94,0,10656,2133,351,25842,6449,1617,0,11,21,2101271,839,0,171130,790,75,278164,0,0,4,3471,121166,0,0,0,28,111513,315884,1060,13,92367,0,0,46,0,9,1710,1236,0,4,0,4,14982,78,6485491,1554630,92960,1912307,1585,0,71345,22763,16,4279,468130,25258,3504,0,103997,7170,4,4243,181353,0,45,38916,0,4304,55,48,36,11386,27,2332,78,0,0,2906,11,0,2803,0,322,229,0,0,182327,27,167925,255,0,393487,34747,0,618,11,436,38826,0,142722,0,4241,13163,2319984,0,21,0,9,2474,1180254,62942,332,4,15225,1644,14797,0,128505,236523,42,0,0,0,0,0,0,0,0,92258,4668,2891,28,274,960,0,570,160,0,333917,17983,232718,8045,560727,3287368,588669,4,8136,16975,828277,3223,20222,0,0,0,0,16,37839,106530,7031,0,0,2182,156504,61293,136254,749,145906,0,6231,49319,0,571,125,0,143923,817552,174,364
