Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990070,Mali,,466,B R,160736,16035,1782,,,380,,,70,,,,,,,,,,,,,,,,542,,,,,,,,,,,23024,,,,592,,,283,,,,301,,,,,4022,,,48556,,,,,,,,,,,,,,,,,,,,,,,,2689,,,4463,595,,,1913,,,,,,,,19164,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,,,14942,,,,,,,,,,,,,,,,,,,3571,1590,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,12899,,,1227,,,,,,,,,,,,,,,,,,,,893,,,,,,,,,,,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990071,Mauritania,,478,C R,111650,1371,52,,,1450,,,,,,60,,,,,,,,,,,56,,491,,,,,,,143,,,,,,,,350,46,,,47,,,142,,,,,,,,175,,,,,,,31,,,,,,202,,,,,,,,,,,,,,77,,,,186,,,,,,,,2748,1067,,,,,,,,,,77,,,,50,,,,,,,29,,,,106,,,124,,,,,,,,6776,,,,,,,,,,,,,306,,,,,,,,,,135,,,,,,,,,,,,,,,,,,63,,,,56,,,,,,,,,,273,94138,,,,,,,,,,,,77,,135,,,,,125,,,,104,,,,221,,,,,,,62,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990072,Niger,,562,B R,115464,7620,2539,,,293,,,,,,,,,,,,,,,,,,,8948,,,,,,,,,,,9596,,,,265,,,,1443,,,,,,,,,,,4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,31142,,,,,,,,,,,,,,,,,,,,,,,,38319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,,,,,337,,,,,,,,5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990073,Nigeria,,566,C R,456621,142800,14265,,,,,,,,,,,,,,,,,,,,,,96599,,,,,,,,,,,,,,,10242,,,,11111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7823,,,,,,,,,14578,,,,,,,,,,,,,,,,,,,,,,,35442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553,,,,,,,,,,,,,,,,,,,,46886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990074,Saint Helena,3,654,C,178,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990075,Senegal,,686,B R,270410,23993,11997,,,3464,,,,,,,,,,,,,,,,,,,2984,,,,,,,536,,,,,,,,837,,,0,,,,,,,,,,,,2322,,,,,,,0,,,,,,,,,,,,,,,,,11453,,,,4263,,721,1476,,,,,,,,42570,23825,,,,,,,,,,,,,,,,,,,,,,,,,911,,0,,,,,,,,,28161,,,,89862,,,,,,,,,3405,,,,,,,,,,1397,701,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1177,,,,12313,,,,,,,,,,,,,,,,,,,,1380,,,,,0,,,,,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990076,Sierra Leone,,694,B R,222148,386,664,,,,,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,35,,5,,,38,,,0,,,280,,,,,,,,74,,,,,,7,0,,,,,,,,0,0,,,,,,,,,,,,5240,,135,1310,,,,,,,,74272,24,,,,,,,405,,,0,,,,,,7,,,0,,,,,,2090,,130316,,,,,,,,,1953,,,,142,,,,,,,,,,,,,,,,,,,161,2116,,,,,,0,,,,,,,,,,,15,,,,75,0,,,,,,,,,,737,,,,,,,,,0,239,,,,,0,,,,,,,,43,,,,,,,,,,,,611,,506,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990077,Togo,,768,C R,84844,9000,1793,,,,,,,,,,,,,,,,,,,,24,,24038,,,,,,,,,,,6133,,19,,334,18,,179,342,,,247,,,,,123,,,1590,,,,,,,277,,,,,,,,50,,,,,,,,,1816,,,430,510,,75,12685,,,,,,,,1553,62,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,1539,,,,68,,,,,,,,,,,,,,,,,,,10540,9708,,,,,,,,,,,,,,,,,,,,,,880,,,,,,,,19,,483,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990078,NORTHERN AFRICA AND WESTERN ASIA,,1833,,17608769,1036166,246108,181679,1296,45011,0,0,23,0,14,25903,207825,0,7965,16278,491161,11,10639,870123,0,52580,12007,0,48,0,0,3,0,7237,2,6592,18,77,483813,67,48,0,0,149,7014,0,17966,209901,0,2656,6178,15,0,1277,1661,1386,0,14,1352,217,19,0,9306,710,172,16414,3020,938,0,3,11,1044769,621,0,74811,1556,18,1068149,0,0,1,1783,63052,0,0,0,36,102710,259890,923,8,119735,0,0,11,0,7,1350,793,0,1,0,1,16392,18,1980275,845748,99254,204817,509,0,100047,31226,4,6747,237006,34839,6687,0,48047,8402,1,10917,95013,0,40,29805,0,17303,14,50,25,12134,4,2381,18,0,0,2575,3,0,1546,0,238,47,0,0,172595,17,89569,380,0,181517,22228,0,235,3,374,28828,0,38007,0,1326,11601,912260,0,5,0,2,670,408002,102017,114,1,11233,1310,34217,0,136820,486385,59,0,0,0,0,0,0,0,0,66169,3961,665,17,159,323,0,193,39,0,48669,10582,10533,8275,321704,1775916,340112,1,4157,17762,465816,8376,9624,0,0,0,0,4,47986,63592,5862,0,0,74529,230718,63604,76823,690,111333,0,4326,67919,0,736,729,0,167905,443581,60,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990079,Northern Africa,,912,,2403325,63477,11636,914,426,25080,0,0,23,0,14,322,690,0,2024,2760,24,11,1473,430,0,948,3549,0,46,0,0,0,0,89,0,527,0,65,71,67,47,0,0,135,1277,0,17962,197340,0,21,3523,0,0,65,1661,1386,0,0,1352,124,0,0,98,250,117,16237,1075,937,0,0,9,31717,618,0,66171,14,0,944480,0,0,0,727,33062,0,0,0,36,0,45797,824,7,5036,0,0,0,0,7,1350,793,0,0,0,0,473,0,5348,6709,517,7327,111,0,995,24013,0,5611,15340,545,6624,0,9528,48,0,0,11419,0,40,9333,0,0,0,48,23,11076,4,2381,0,0,0,2331,0,0,71,0,238,1,0,0,9307,14,9,379,0,0,4116,0,114,0,372,25584,0,147,0,408,1682,1491,0,0,0,0,0,2606,1570,44,0,1106,1088,48,0,871,42184,59,0,0,0,0,0,0,0,0,20590,3943,0,15,158,267,0,71,0,0,6215,733,4753,4533,959,242187,62910,0,1379,6844,25597,180,3729,0,0,0,0,0,3672,2967,79,0,0,74524,256,1786,14651,601,31741,0,0,328,0,26,0,0,167905,17388,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990080,Algeria,,12,B R,273954,11498,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,,,,,,6544,,,,,,,,,,,,,,,,,,1000,,918,,,,3143,,,2286,,,,1420,,,,1564,,,1982,,,,,,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6287,,,,,,,,,,3068,,,,,,,,,,926,,,,,36004,9127,,,,3550,,,,,,,,,,,,,,,,2060,,4509,,,,,,,,167905,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990081,Egypt,,818,B R,173833,7163,2346,237,111,543,,,23,,14,322,179,,525,716,24,11,382,112,,246,672,,46,,,,,23,,137,,65,71,67,47,,,135,331,,51,305,,21,479,,,65,431,26,,,208,124,,,98,250,117,99,279,243,,,9,,160,,358,14,,567,,,,189,3089,,,,36,,9692,214,7,1306,,,,,7,182,70,,,,,123,,801,1481,134,1359,111,,995,4657,,1455,3386,142,131,,2103,48,,,2317,,40,2936,,,,48,23,2445,4,241,,,,152,,,71,,62,1,,,527,14,9,379,,,1068,,114,,97,586,,147,,106,436,387,,,,,,677,407,44,,287,282,48,,226,9311,59,,,,,,,,,4546,384,,15,41,69,,71,,,1372,190,,449,249,53328,15184,,358,1775,5259,47,967,,,,,,495,770,21,,,91,67,464,3051,156,6679,,,85,,26,,,,3839,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990082,Libya,,434,C,457075,,,677,315,1551,,,,,,,511,,1499,2044,,,1091,318,,702,1918,,,,,,,66,,390,,,,,,,,,946,,,871,,,1366,,,,1230,74,,,594,,,,,,,283,796,694,,,,8384,458,,1023,,,1618,,,,538,8821,,,,,,27674,610,,3730,,,,,,,200,,,,,350,,2288,4228,383,3879,,,,13295,,4156,9668,403,375,,6005,,,,6615,,,,,,,,,6980,,688,,,,433,,,,,176,,,,1505,,,,,,3048,,,,275,1674,,,,302,1246,1104,,,,,,1929,1163,,,819,806,,,645,26586,,,,,,,,,,12976,1096,,,117,198,,,,,3917,543,4753,1282,710,152266,38599,,1021,5069,15014,133,2762,,,,,,1414,2197,58,,,,189,1322,8712,445,19067,,,243,,,,,,10956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990083,Morocco,,504,C,54895,7760,3162,,,9188,,,,,,,,,,,,,,,,,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,,,,,,,,,,,,,,,,1271,,,,,,,,,,,15056,,,,,,984,,,,,,,,,673,,,,,,,,,,,1171,,,,1296,,,,,,,,,,,923,,,803,,,,,,,,,,,,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,,,,,,,,,,,,2802,,,,,,,1399,,,,,,,,1763,,,,,,,,828,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990084,Sudan,4,729,B R,1402896,33284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17911,196164,,,1678,,,,,,,,,,,,,,,15855,,,,,,21455,,,64790,,,942295,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,,,,,,,,,,,,6118,,,,,,,,,2388,,,,,,,,1058,,,,,,,,,,,,,,,,,,,,,,,,23208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,74433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990085,Tunisia,,788,C,37984,3707,2252,,,13757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,550,,,,,,,,,,,,,607,,,,,,,,,,,3870,,,,,,903,,,,,,,,,,,,,,,,,,,,0,,,,1622,,,,,,,,,,,,,,1224,,,,,,,,200,,,,376,,,,,,,,,7275,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,589,,,,,375,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990086,Western Sahara,,732,I,2688,65,43,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,495,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990087,Western Asia,,922,,15205444,972689,234472,180765,870,19931,0,0,0,0,0,25581,207135,0,5941,13518,491137,0,9166,869693,0,51632,8458,0,2,0,0,3,0,7148,2,6065,18,12,483742,0,1,0,0,14,5737,0,4,12561,0,2635,2655,15,0,1212,0,0,0,14,0,93,19,0,9208,460,55,177,1945,1,0,3,2,1013052,3,0,8640,1542,18,123669,0,0,1,1056,29990,0,0,0,0,102710,214093,99,1,114699,0,0,11,0,0,0,0,0,1,0,1,15919,18,1974927,839039,98737,197490,398,0,99052,7213,4,1136,221666,34294,63,0,38519,8354,1,10917,83594,0,0,20472,0,17303,14,2,2,1058,0,0,18,0,0,244,3,0,1475,0,0,46,0,0,163288,3,89560,1,0,181517,18112,0,121,3,2,3244,0,37860,0,918,9919,910769,0,5,0,2,670,405396,100447,70,1,10127,222,34169,0,135949,444201,0,0,0,0,0,0,0,0,0,45579,18,665,2,1,56,0,122,39,0,42454,9849,5780,3742,320745,1533729,277202,1,2778,10918,440219,8196,5895,0,0,0,0,4,44314,60625,5783,0,0,5,230462,61818,62172,89,79592,0,4326,67591,0,710,729,0,0,426193,34,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990088,Armenia,,51,B R,658789,52293,41834,,,,,,,,,,,,,,464459,,,,,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646,660,,,5612,,,,,,,,,,,,,,,,9654,,,,,,,,,787,,,,,,,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225,,,,,,,,,1956,820,,,,10066,,,,,,,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990089,Azerbaijan,5,31,B R,360600,2348,1174,254,,,,,,,,,202586,,,,,,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,,,,,,,,,,,,69766,389,,,,,,,,,,,,,,,,,,,2088,,,,,,,,,4940,,,,3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,,,39234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,2894,2352,,,,3842,,,,,,,23232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990090,Bahrain,,48,C,173212,1979,532,215,,,,,,,,,,,,,,,,20442,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,21908,,,508,,,357,,,,,57,,,,,,,,,,,,,,,,,,,,,,,60505,6151,,,,,,,,,3442,,,,1728,,,,728,,,,,,,,,,,,,,,,,,,,,,,,257,,,,,228,174,,,,,187,,,,,,20949,,,,,,7934,,,,8,,,,,,,,,,,,,,,61,,,,,,,,,,340,,522,,5863,1531,4235,,,,1777,,294,,,,,,155,1291,,,,,,771,1614,,453,,,,,,,,,5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990091,Cyprus,6,196,B,43805,93,280,2,69,9,0,,,,,21,292,,741,88,9,0,27,162,,84,65,0,2,0,,3,,17,2,15,,1,1531,,1,,0,14,374,,4,,,12,398,,,31,,,,1,,21,9,,,168,8,170,42,1,0,3,2,1290,3,,1,7,,20,,,1,123,228,0,,,,3802,646,21,1,5898,,,,,0,0,,,1,,1,86,8,684,43,299,78,193,,95,120,4,21,110,59,21,,58,6,1,41,685,,,57,,23,3,2,2,11,,,8,,0,,3,,16,,,,,,16,3,11,1,,14,120,,23,3,2,76,,5,,50,16,129,,5,,2,8,1793,176,16,1,3,2,234,,1345,3235,0,,,,,0,,,,58,2,630,2,1,8,,34,4,,3,1235,,39,2457,90,129,1,227,94,810,2,65,,,,,4,9,152,3,,,5,815,38,9055,36,791,,1,18,,16,16,,,4,34,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990092,Georgia,7,268,B,304470,11464,3822,,,,,,,,,,4039,,,,7911,,,,,16521,,,,,,,,,,,,,,,,,,,,,,,,,421,,,,,,,,,,,,,,,,,,,,,,,,,846,,,,,,,,,,,,,8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,21017,,,,3360,,1382,,,,,,3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3794,,,,,4413,,390,151090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306,,,,,,,,455,1609,,,,46581,,,,,,,10078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990093,Iraq,,368,C R,83638,19446,494,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11075,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,14976,,,,,,,,7970,,,,309,,,,1173,,,,,,,,,,,,,,,154,,,,,,,,,451,,,,,,,,,,,,,,,,,525,,,,,,,,,,,,,,,210,,,,,,,,,,519,,,,,,,,,,204,,360,,,14347,2924,,,,4778,,,,,,,,241,938,,,,,,222,,,,,,,,,,,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990094,Israel,,376,B R,1632704,16296,126758,2724,,19544,,,,,,25526,,,2102,6373,14696,,,,,33049,3657,,,,,,,,,5866,,,19353,,,,,,4777,,,,,2613,1027,,,1155,,,,,,,,,,,,,1040,,,,,21780,,,,,,40595,,,,529,17904,,,,,25921,26628,,,1320,,,,,,,,,,,,15656,,16927,,47785,74502,,,,4617,,,,6279,,,,1078,,9479,3924,,,19180,,13594,,,,,,,,,,,,,1422,,,,,,157029,,,,,,4337,,,,,,,,,,,,,,,,649,,95566,,,,,28570,,128886,175938,,,,,,,,,,,,,,,,,,,,,8519,,3129,,,,,1178,2662,10963,4484,,,,,,,40293,31449,507,,,,168081,,14958,,47532,,4315,31121,,640,,,,36222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990095,Jordan,,400,C R,1146349,1512,503,74,,222,,,,,,,26,,188,78,,,143,948,,,33,,,,,,,320,,101,,11,91,,,,,,241,,,4,,,192,1,,15,,,,,,19,,,13,18,40,,49,,,,,171413,,,139,,,21,,,,,295,,,,,,413,44,,117,,,,,,,,,,,,35,,871,183,119,25773,75,,6,518,,143,,3,,,233,,,,3021,,,338,,,,,,983,,,,,,90,,,,,,,,,398,,2,,,9,147,,28,,,23,,208,,8,540,5168,,,,,,2245,85,,,102,96,2,,310,581,,,,,,,,,,3495,,35,,,,,12,,,24,24,233,282,11062,851880,1891,,82,53,51557,,73,,,,,,221,957,,,,,45,156,465,,1691,,,,,45,,,,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990096,Kuwait,,414,C R,1074391,19716,6571,1334,,,,,,,,,,,,,,,189,126783,,,,,,,,,,,,,,,,,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,,,,135880,,,3148,,,2216,,,,,355,,,,,,,,,,,,,,,,,,,,,,,375183,38147,,,,,,,,,21348,,,,,,,,4513,,,,,,,,,,,,,,,,,,,,,,,,1594,,,,,1416,1080,,,,,1160,,,,,,129928,,,,,,49207,,,,49,,,,,,,,,,,,,,,380,,,,,,,,,,2111,,..,,36364,9497,29503,,,,11021,,1823,,,,,,961,8007,,,,,,4778,10010,,2808,,,,,,,,,36441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990097,Lebanon,,422,B R,523693,2707,870,,,,,,,,,,,,,,,,65,433,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,78308,,,,,,,,,,,135,,,,,,189,,,,,,,,,,,,,,,16,,398,84,,11774,,,3,,,,1380,,,,106,,,,,,,154,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,247,2361,,,,,,1026,,,,,,,,,265,,,,,,,,,,1597,,,,,,,,,,,,106,,5054,389171,864,,,,23553,,,,,,,,,437,,,,,21,,212,,773,,,,,,,,,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990098,Oman,,512,C,304000,3379,1269,,,,,,,,,,,,,,,,106,50041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18811,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,152554,4605,,118,,,,,,,4527,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,,,,,,,,,,,35675,,,,,,5930,,,,27,,,,,,,,,,,,,,,215,,,,,,,,,,,,0,,13996,,4910,,,,,,,,,,,,,,,,,,,2702,4260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990099,Qatar,,634,C,309753,3538,950,384,,,,,,,,,,,,,,,54,36556,,,,,,,,,,,,,,,,,,,,,,,,10484,,,,,,,,,,,,,,,,,,,,,,,,250,,,639,,,908,,,,,102,,,,,,,,,,,,,,,,,,,,,,,2738,108178,,,,,,,,,10999,,,,6155,,,,3090,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,459,407,,,,,311,,,,,,334,,,,,,37462,,,,,,,,,,,,,,,,,,,14187,,,,,,,,,,109,,608,,932,7574,3178,,,,526,,1377,,,,,,277,2308,,,,,,39178,2886,,809,,,,,,,,,10506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990100,Saudi Arabia,,682,C R,4998445,138673,29093,166255,,,,,,,,,,,,,,,,479380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357540,,,,,,61017,,,,,,,,,,,,,,,,,,,,,,,,,,,,906468,635007,,42857,,,,,,,90278,,,,,,,,57203,,,,,,,,,,,,,,,,,,,,,,,,,,89529,,,177661,,,,,,,,,,,,556715,,,,,,239551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200579,,178769,,,,305838,,,,,,,,,,,,,,,,,,,,,,,,,,,286032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990101,State of Palestine,8,275,B,288332,20734,1813,,,,,,,,,,,,,,,,8351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98290,,,,55317,,,,16702,,,,2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9110,,,,,,,,,,,9870,,,,,,,,,,,,,,,21258,,,,,,,,,,,,,,,,,,,,5224,,,,,,,,850,,,,,,,10629,,,8436,,,,,,,,,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
