Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2005041,United Republic of Tanzania,2,834,B R,771153,6641,2548,,,,,,1153,,,,,,,,,,,,,,,,,,,,,,132,,,,,,461225,,,,275,,,,,,,,,,551,23777,,,,,,,,,,150345,,,,,,,,,,,83,,,,,,,,,,,,901,,,,,,,,,,,,,,,,,7198,,,,,,,536,,,,,29010,,,,,,,134,,,,,,,7048,,,,,,,,181,,,,,,,,,36267,,571,,,,,,,,,,,,,,617,,,,,,,,,,,,,,,,13231,,,,,,,,,,,,345,,,,,,,3424,659,,,,,,,,,,,,,,,,,,,,,,9484,,,1015,,1204,,,,,,,,,,11845,753
2005042,Zambia,,894,B R,252895,23170,1586,,,,,,98687,,,,,,148,,,,,,,,,,,,,,,,319,,,,,,3825,,,66,177,,,,,,408,,,,,5632,,,,,,,,,,73742,,,,,,116,,,,,,,,,,,62,,,,,,209,170,,,,,,,,,,,,,,,,4007,,,,,,,,,113,,,364,,,,,,,,,,,,,,9665,,,205,,,,,,,,,,,,,,842,,251,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,6873,,,,,,,,,,153,,,,,,,,,,2170,,,,,,,,,,,,,,,,,,,,,,355,,,1154,5057,662,,,,,,,,,,,12444
2005043,Zimbabwe,,716,B R,402226,64116,18200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102211,,,,,,,,,,,,,,,,,145402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19010,,,,,,,,,,,,,,,,,,,,,,,,,19394,,,,,,,,,,,,29759,
2005044,Middle Africa,,911,,1958781,153472,62493,0,0,62,0,0,281344,0,0,0,0,0,12,24,0,0,0,0,0,0,282,0,39026,0,0,0,0,0,0,0,0,0,0,3943,36059,8065,0,57780,558,0,92737,88419,0,0,487,0,0,0,0,22928,0,0,1934,0,169,0,8,0,90,284288,2,0,0,0,0,44,0,53137,0,0,0,0,0,0,0,0,31552,0,0,2796,0,0,529,3589,0,193,0,0,0,0,0,7636,0,0,0,0,0,0,0,0,0,0,0,12,0,8,588,0,18,0,0,0,0,0,0,0,0,1779,0,4281,890,0,0,0,0,0,0,0,50424,0,0,0,994,0,0,0,0,0,0,0,0,402,333,0,591,0,0,198,0,0,0,12687,117453,0,0,0,0,0,0,0,0,0,0,0,0,0,7289,0,0,110,0,0,0,972,90598,0,0,0,0,0,0,0,9993,0,29602,0,0,0,0,0,0,50,0,0,4240,57555,779,0,0,286791,0,14,168,16,0,0,0,13761,0,0,0,126,8,0,0,0,30111,0,0,256,0,1821,0,0,0,0,0,0,0,0,0,205,0
2005045,Angola,,24,B R,61329,9195,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6109,,,,,,21,,,,,,,,703,,,20,,,,,,,24340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,591,,,,,,,,,,,,,,,,,,,,,,6663,,,,,,,,527,,,,,,,,5329,,,,,,,,,,,,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,
2005046,Cameroon,,120,B,265503,17883,5960,,,,,,2571,,,,,,,,,,,,,,,,2414,,,,,,,,,,,,,,,,179,,14607,70899,,,,,,,,2972,,,,,,,,,,4102,,,,,,,,3377,,,,,,,,,4643,,,1061,,,296,,,193,,,,,,4605,,,,,,,,,,,,,,,511,,,,,,,,,,,,,4281,,,,,,,,,8251,,,,,,,,,,,,,,,,,,,160,,,,10566,101721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,823,,,,,,,,,,,
2005047,Central African Republic,,140,C,94449,20419,6807,,,,,,,,,,,,12,24,,,,,,,,,,,,,,,,0,,,,,,,,,215,,,11609,,,,,,,,,,,,,,,8,,,19930,2,,,,,44,,,,,,,,,,,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,77,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,85,,,,,,,,,50,,,61,0,,,,22623,,14,168,,,,,10,,,,,8,,,,,,,,,635,,,,,,,,,,,
2005048,Chad,,148,B R,352062,8095,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25156,,,63510,,,,,,,,,580,,,,,,,,,,209,,,,,,,,,,,,,,,,,719,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005049,Congo,,178,B,318724,5291,1763,,,,,,15550,,,,,,,,,,,,,,,,7171,,,,,,,,,,,,,,,3570,,,14620,3338,,,292,,,,,,,,,,169,,,,,230684,,,,,,,,500,,,,,,,,,3260,,,1000,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,10715,,,,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,,,,,,,814,7936,,,,,,,,,,9227,,,,,,,,,,,,,,,,,,,,,,,770,,,,,,,,,,,,,,53,,,,,,,,,,,
2005050,Democratic Republic of the Congo,,180,B R,622869,86693,42332,,,,,,262085,,,,,,,,,,,,,,,,,,,,,,,,,,,,35964,,,,,,,,,,,,,,,9470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82016,,,,,,,,,,,,,,,,,,,,,57555,,,,16643,,,,,,,,,,,,,,,,,30111,,,,,,,,,,,,,,,,
2005051,Equatorial Guinea,,226,C,6588,877,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,,,,,,,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005052,Gabon,,266,C,233824,4963,1171,,,62,,,624,,,,,,,,,,,,,,282,,29441,,,,,,,,,,,3943,95,,,28568,164,,,2552,,,195,,,,,9203,,,1914,,,,,,90,5023,,,,,,,,49050,,,,,,,,,9063,,,,,,50,3589,,,,,,,,2807,,,,,,,,,,,,,,8,,,18,,,,,,,,,1410,,,,,,,,,,,31109,,,,,,,,,,,,,402,,,,,,,,,,,13486,,,,,,,,,,,,,,,,,110,,,,,119,,,,,,,,3670,,17203,,,,,,,,,,7,,,,,,,,,16,,,,12981,,,,126,,,,,,,,,,310,,,,,,,,,,,
2005053,Sao Tome and Principe,,678,C,3433,56,17,,,,,,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005054,Southern Africa,,913,,1582674,39539,15562,97,90,750,0,0,63524,0,487,1362,66,0,4795,3613,0,52,142,1434,16,132,4585,0,269,33,0,90,0,112,24003,2177,12,12,2206,74,4363,0,0,1488,3568,0,65,0,0,403,19011,892,0,328,108,12085,0,0,671,553,1553,0,2716,1181,181,22520,1715,0,0,0,0,2734,0,0,316,80,42401,1954,0,0,25,440,4743,0,0,172,90,0,41406,3921,30,4991,0,0,0,0,50,99,16,31,0,0,0,0,17,27121,767,421,91,7117,0,2583,14063,107,1085,31,0,10632,0,50,20,17,232,560,151559,444,127,0,222,59,596,36156,503,31,59,188,0,0,0,5867,0,158,0,14,0,0,0,600,335140,119,59290,12,70,12023,0,1794,60,11,10588,11,66,14,898,17,6294,0,32,32,65,112,1084,5622,25780,0,0,957,0,185,926,2349,3178,124,14,0,0,0,0,0,0,342,1558,2143,574,444,503,0,233,0,0,10577,33099,0,1162,1574,53,1883,0,492,1531,64,0,561,0,0,0,0,14,63,661,0,0,0,4254,2372,99,168535,8184,11196,0,63,0,0,166,89,0,0,45,41225,218417
2005055,Botswana,,72,B,84614,5686,1896,,,,,,1992,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,2724,,,,,,,,,,,,,,,1903,200,,,,,,,,,,391,,,,,,,,,,,,653,,,,,,,,,,,,,,,,,3941,,,,364,,,317,,,,,395,,,,,,,1829,,,,,,359,1489,,,,,,,,1056,,,,,,,,,665,,1036,,,370,,,,,422,,,,227,,374,,,,,,,,270,,,,,,,,,,,,,,,,,,,,147,,,,,,,,9390,,,1029,,,,254,,,,,,,,,,,,,,,902,,,1061,1666,507,,,,,,,,,,7203,33461
2005056,Eswatini,,748,B R,33392,7166,692,,,,,,219,,,,,,30,,,,,,,,,,,,,,,,69,,,,,,337,,,,15,,,,,,,,,,,49,,,,,,,,,,246,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,29,,,,,,,,,,,,,,,,,,,,,,,11345,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,156,12415,,,,,,,,,,,,,,,,,,,,,,39,,,,,190,,,,,,,,,,,
2005057,Lesotho,,426,C R,6290,985,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,23,,4,,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,,,,,,,,,,,,,,,,,,,,,,132,,,,82,86,,,,,,,,,,67,67
2005058,Namibia,,516,B,107347,1802,443,45,,503,,,39319,,487,52,66,,557,633,,52,51,34,,,191,,162,,,,,,683,555,,,32,74,404,,,123,196,,,,,34,3224,,,,,1160,,,32,,706,,,79,105,3522,118,,,,,181,,,,,204,219,,,,82,557,,,,90,,9406,149,,,,,,,,56,,,,,,,,700,94,32,,63,,113,856,,118,,,1152,,,,,,48,131,,37,,,45,,383,,,,,,,,111,,,,,,,,,143,,,,,536,,52,,,1020,,,,56,,173,,,,,,256,175,450,,,37,,,32,472,372,,,,,,,,,,32,,59,170,,,,,,97,8802,,357,,,207,,105,445,,,77,,,,,,,37,,,,500,267,,1783,1140,1090,,,,,,,,,,3139,14995
2005059,South Africa,,710,B R,1351031,23900,10995,52,90,247,,,21994,,,1310,,,3983,2980,,,91,1400,16,132,4394,,107,33,,90,,112,23147,1622,12,12,2174,,3622,,,1365,3147,,65,,,369,12947,892,,328,108,10876,,,639,553,847,,2716,1102,76,16849,1397,,,,,2553,,,316,80,41770,1715,,,25,358,4186,,,172,,,31347,3686,30,4991,,,,,50,43,16,31,,,,,17,22261,673,389,91,6690,,2470,12890,107,967,31,,9085,,50,20,17,232,512,149432,415,90,,222,14,237,34248,503,31,59,188,,,,4700,,158,,14,,,,600,322964,119,58250,12,70,11117,,1729,60,11,9146,11,66,14,615,17,5528,,32,32,65,112,828,5447,25060,,,920,,185,894,1877,2611,124,14,,,,,,,342,1526,2143,368,274,503,,233,,,10324,,0,805,545,53,1676,,133,1086,64,,484,,,,,14,63,624,,,,2681,2105,99,165691,5296,9323,,63,,,166,89,,,45,30816,169894
2005060,Western Africa,,914,,5918194,303572,133929,0,0,7854,0,0,1554,0,0,73,0,0,27,0,0,0,0,0,0,0,230,0,440059,0,0,0,0,0,0,1055,0,0,0,1342527,0,961,0,26267,658,0,1372,25381,0,0,1380,0,0,0,0,17711,0,0,568514,0,474,0,0,0,3,866,0,0,0,0,0,255,0,74,0,0,0,25,0,0,0,0,24731,0,0,18169,18700,0,1353,367421,0,0,0,0,0,0,0,337959,46447,0,0,0,0,0,0,1599,0,0,84,0,0,38,705,0,90,0,0,13,0,31,0,0,0,4468,0,274639,6175,0,0,7,0,0,0,0,768153,0,0,0,75213,0,0,5,0,0,0,0,0,3802,51,0,0,0,0,394,0,0,0,280783,173296,0,0,0,0,0,195,0,0,0,0,4,31,53,2031,0,0,391,0,0,0,1243,2155,0,0,0,0,0,0,0,2724,1784,207197,0,0,81422,0,0,0,0,0,0,141,0,813,24,149,546,0,488,248,216,0,0,13,328951,0,0,0,245,0,0,0,0,0,84,68,2489,10,5277,54,0,0,0,0,1,0,0,0,0,0
2005061,Benin,,204,C B R,221889,21429,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8487,,,,,,,,514,,,,,,,,1802,,,14618,,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,7844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,,,,,,,,,,,,,,,,,,,,,,,58072,47531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57597,,,,,,,,,,,,,,,,,,,,,,,,,
2005062,Burkina Faso,,854,B R,597658,28939,10999,,,,,,,,,,,,,,,,,,,,,,3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37118,,,,,,,,,,,,,,,,,,,,,,,10807,4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417,,,,,,,,,,,,,,,,,,,,,,,13040,,,,,,,,,,,,,,,,,,,,,,,,,
2005063,Cabo Verde,,132,B,12700,751,136,,,,,,1283,,,7,,,,,,,,,,,17,,,,,,,,,203,,,,,,,,,,,,,,,37,,,,,,,,11,,99,,,,,,,,,,,,,,,,,,,,,,183,,,13,9,,53,67,,,,,,,,249,2984,,,,,,,,,,,,,,349,,3,,,,,,,,,,,,,,,7,,,,,11,,,,,,,5,,,,,,,51,,,,,59,,,,,395,,,,,,,,,,,4,,,1023,,,,,,,382,,,,,,,,,2698,,1025,,,23,,,,,,,,,94,,,,,,21,,,,13,,,,,,,,,,,34,,40,,307,54,,,,,,,,,,
2005064,Côte d'Ivoire,,384,C B,2265090,44280,18893,,,,,,,,,,,,,,,,,,,,,,62329,,,,,,,,,,,1215490,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6569,,,98654,,,,,,,,147939,374,,,,,,,,,,,,,,,,,,,,,,,,,,,24848,5886,,,,,,,,463993,,,,11252,,,,,,,,,,,,,,,,,,,60217,39801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26820,,,755,,,,,,,,,,,,,,,,,,,,36658,,,,,,,,,,,,,,,,,,,,,,,,,
2005065,Gambia,,270,B,181905,3517,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38128,11643,,,,,,,,,,,,,,,,,,,,,,,,,,,968,,,,,,,,,8737,,,,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111877,,,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005066,Ghana,,288,B,304436,4366,13095,,,11,,,,,,,,,27,,,,,,,,,,14044,,,,,,,11,,,,65321,,,,96,231,,,13,,,190,,,,,,,,25762,,,,,,,25,,,,,,32,,,,,,25,,,,,183,,,,30,,,,,,,,,,,115,,,,,,,,712,,,,,,38,193,,46,,,13,,,,,,823,,50459,,,,,,,,,5631,,,,14,,,,,,,,,,,,,,,205,,,,6629,23321,,,,,,73,,,,,,31,53,,,,,,,,73,420,,,,,,,,,,83,,,3354,,,,,,,,,,24,,28,,,163,58,,,,86196,,,,,,,,,,,,1524,10,685,,,,,,,,,,,
2005067,Guinea,,324,C B R,229611,10347,31040,,,,,,,,,,,,,,,,,,,,116,,1327,,,,,,,139,,,,650,,54,,,167,,,,,,116,,,,,,,,7307,,375,,,,,,,,,,,,,,,,,,,,,,927,,,,457,,,,,,,,,,,,4194,,,,,,,,,,,,,,,,39,,,,,,,,,,,98658,,,,,,,,,35367,,,,870,,,,,,,,,,,,,,,,,,,786,513,,,,,,,,,,,,,,206,,,313,,,,298,,,,,,,,,,250,5495,,,27115,,,,,,,,,511,,,,,,,20,,,,1354,,,,,,,,,,50,,,,550,,,,,,,,,,,
2005068,Guinea-Bissau,,624,B R,20736,505,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,1472,,,,,,,,,,,4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,,,,,,,,,,,,,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,,,,,,,,,,,,9265,,,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,
2005069,Liberia,,430,B,87188,6370,2599,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,223,,,,,107,,,,,,,,,,,,,,7592,,,,,,,,,,,,,,,,,,,,,,,,128,,,,504,,404,6646,,,,,,,,25289,987,,,,,,,546,,,,,,,109,,,,,,,,,,,1852,,,,,,,,,,,1186,,,,,,,,,,,,,,,,,,,130,,,,491,2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,26426,,,,,,,,,124,,,,,488,64,,,,,227,,,,,,,,,,,,499,,1236,,,,,,,,,,,
2005070,Mali,,466,B R,256797,62790,6969,,,2260,,,271,,,,,,,,,,,,,,,,2118,,,,,,,,,,,22190,,,,2313,,,1105,,,,307,,,,,15735,,,48527,,,,,,,,,,,,,,,,,,,,,,,,9575,,,17459,2323,,,9745,,,,,,,,16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292,,,,,,,,,,,,,5499,,,,,,,,,,,,,,,,,,,4693,6216,,,,,,,,,,,,,,,,,,,,,374,,,,,,,,,,,8533,,,4800,,,,,,,,,,,,,,,,,,,,3493,,,,,,,,,,,,,,907,,,,,,,,,,,
2005071,Mauritania,,478,C R,58119,1979,56,,,1614,,,,,,66,,,,,,,,,,,60,,545,,,,,,,158,,,,,,,,388,50,,,51,,,157,,,,,,,,290,,,,,,,64,,,,,,223,,,,,,,,,,,,,,84,,,,205,,,,,,,,3068,1188,,,,,,,,,,84,,,,54,,,,,,,31,,,,117,,,137,,,,,,,,7547,,,,,,,,,,,,,339,,,,,,,,,,149,,,,,,,,,,,,,,,,,,69,,,,60,,,,,,,,,,302,38053,,,,,,,,,,,,84,,149,,,,,138,,,,139,,,,245,,,,,,,68,,,108,,,,,,,,,,,
2005072,Niger,,562,B R,124461,8080,1937,,,446,,,,,,,,,,,,,,,,,,,17388,,,,,,,,,,,18763,,,,404,,,,733,,,,,,,,,,,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,43840,,,,,,,,,,,,,,,,,,,,,,,,18873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,,,,,,,,,,,,,,,513,,,,,,,,9419,,,,,,,,,,,,,,,,,,,,,,,,,
2005073,Nigeria,,566,C R,969294,68892,30277,,,,,,,,,,,,,,,,,,,,,,284523,,,,,,,,,,,,,,,21738,,,,23582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16603,,,,,,,,,130115,,,,,,,,,,,,,,,,,,,,,,,91126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292,,,,,,,,,,,,,,,,,,,,119390,,,,,,,,,,,,,,,,,,,,,,,,,
2005074,Saint Helena,3,654,C,163,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,
2005075,Senegal,,686,B R,238298,23148,12201,,,3523,,,,,,,,,,,,,,,,,,,3034,,,,,,,544,,,,,,,,852,,,13,,,,,,,,,,,,2362,,,,,,,254,,,,,,,,,,,,,,,,,11647,,,,4335,,733,1500,,,,,,,,43297,24985,,,,,,,,,,,,,,,,,,,,,,,,,927,,663,,,,,,,,,28788,,,,53740,,,,,,,,,3463,,,,,,,,,,1421,712,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,1232,,,,12523,,,,,,,,,,,,,,,,,,,,1405,,,,,0,,,,,,,,,672,,,,,,,,,,,
2005076,Sierra Leone,,694,B R,146050,235,421,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,12,,1,,,21,,,1,,,221,,,,,,,,376,,,,,,3,8,,,,,,,,3,0,,,,,,,,,,,,2274,,46,1232,,,,,,,,56539,6,,,,,,,341,,,0,,,,,,2,,,0,,,,,,749,,79156,,,,,,,,,682,,,,122,,,,,,,,,,,,,,,,,,,78,1922,,,,,,122,,,,,,,,,,,9,,,,56,2,,,,,,,,,,609,,,,,,,,,0,112,,,,,5,,,,,,,,33,,,,,,,,,,,,315,,330,,,,,,1,,,,0,
2005077,Togo,,768,C R,203799,17934,1336,,,,,,,,,,,,,,,,,,,,37,,51174,,,,,,,,,,,11391,,25,,476,26,,254,487,,,352,,,,,174,,,2377,,,,,,,515,,,,,,,,71,,,,,,,,,1071,,,613,727,,117,32848,,,,,,,,2219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,3674,,,,95,,,,,,,,,,,,,,,,,,,46314,26919,,,,,,,,,,,,,,,,,,,,,,1409,,,,,,,,26,,689,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,
2005078,NORTHERN AFRICA AND WESTERN ASIA,,1833,,23281297,744057,564202,235438,3724,60634,0,0,25,0,15,35200,183641,0,9139,20886,411800,13,12448,1449278,0,29964,15928,0,38,0,0,7,0,2759,6,8794,72,107,483643,57,35,0,0,148,12825,0,20832,87764,0,3232,28858,123,0,2450,4274,1666,0,55,1290,404,77,0,10280,1787,288,14576,5942,1480,0,7,17,1465720,765,0,213038,819,73,266850,0,0,3,3218,86812,0,0,0,26,120913,307039,945,11,79986,0,0,45,0,8,1510,1090,0,3,0,3,16056,63,3752395,1137111,93451,855936,1208,0,85605,21124,10,3977,325726,23323,6473,0,66639,6949,3,6189,129136,0,42,34605,0,7691,50,42,31,10351,25,2133,63,0,0,2645,7,0,2455,0,294,223,0,0,181752,22,129517,236,0,266399,31898,0,533,7,398,37327,0,138448,0,3996,12363,1451458,0,13,0,6,1933,698132,76741,297,3,12929,1503,20695,0,137453,258433,39,0,0,0,0,0,0,0,0,87708,4240,1789,24,250,879,0,487,150,0,212864,15081,11070,7859,393020,3001146,411443,3,7656,15972,631984,4120,12701,0,0,0,0,10,40178,85505,6685,0,0,26192,170999,57053,101373,652,124186,0,5742,54529,0,630,71,0,130960,582015,114,233
